Mercury#4,,,,23-02-2025 04:21,HALTED,BUSY,,,,,,2025-02-23T04:21:58.000000,DMAN,23-02-2025 04:22,delta-scheduler
Mercury#4,,,,23-02-2025 04:22,IDLE,IDLE,,,,,,2025-02-23T04:22:25.000000,DMAN,23-02-2025 04:24,delta-scheduler
Mercury#4,,,,23-02-2025 04:25,HALTED,BUSY,,,,,,2025-02-23T04:25:51.000000,DMAN,23-02-2025 04:26,delta-scheduler
Mercury#4,,,,23-02-2025 04:26,IDLE,IDLE,,,,,,2025-02-23T04:26:00.000000,DMAN,23-02-2025 04:28,delta-scheduler
Mercury#4,,,,23-02-2025 04:27,SETUP,SETUP,,,,,,2025-02-23T04:27:19.000000,DMAN,23-02-2025 04:28,delta-scheduler
Mercury#4,,,,23-02-2025 04:27,PRODUCTION,EXECUTING,,,,,,2025-02-23T04:27:21.000000,DMAN,23-02-2025 04:28,delta-scheduler
Mercury#4,,,,23-02-2025 05:35,HALTED,BUSY,,,,,,2025-02-23T05:35:59.000000,DMAN,23-02-2025 05:38,delta-scheduler
Mercury#4,,,,23-02-2025 05:35,IDLE,IDLE,,,,,,2025-02-23T05:35:59.000000,DMAN,23-02-2025 05:38,delta-scheduler
Mercury#4,,,,23-02-2025 05:36,IDLE,IDLE,,,,,,2025-02-23T05:36:18.000000,DMAN,23-02-2025 05:38,delta-scheduler
Mercury#4,,,,23-02-2025 05:39,HALTED,BUSY,,,,,,2025-02-23T05:39:59.000000,DMAN,23-02-2025 05:42,delta-scheduler
Mercury#4,,,,23-02-2025 05:40,IDLE,IDLE,,,,,,2025-02-23T05:40:26.000000,DMAN,23-02-2025 05:42,delta-scheduler
Mercury#4,,,,23-02-2025 06:02,HALTED,BUSY,,,,,,2025-02-23T06:02:32.000000,DMAN,23-02-2025 06:04,delta-scheduler
Mercury#4,,,,23-02-2025 06:02,IDLE,IDLE,,,,,,2025-02-23T06:02:58.000000,DMAN,23-02-2025 06:04,delta-scheduler
Mercury#4,,,,23-02-2025 06:03,HALTED,BUSY,,,,,,2025-02-23T06:03:47.000000,DMAN,23-02-2025 06:04,delta-scheduler
Mercury#4,,,,23-02-2025 06:03,IDLE,IDLE,,,,,,2025-02-23T06:03:56.000000,DMAN,23-02-2025 06:04,delta-scheduler
Mercury#4,,,,23-02-2025 06:04,SETUP,SETUP,,,,,,2025-02-23T06:04:03.000000,DMAN,23-02-2025 06:06,delta-scheduler
Mercury#4,,,,23-02-2025 06:04,PRODUCTION,EXECUTING,,,,,,2025-02-23T06:04:05.000000,DMAN,23-02-2025 06:06,delta-scheduler
Mercury#4,,,,23-02-2025 07:21,IDLE,IDLE,,,,,,2025-02-23T07:21:11.000000,DMAN,23-02-2025 07:22,delta-scheduler
Mercury#4,,,,23-02-2025 07:21,HALTED,BUSY,,,,,,2025-02-23T07:21:12.000000,DMAN,23-02-2025 07:22,delta-scheduler
Mercury#4,,,,23-02-2025 07:21,IDLE,IDLE,,,,,,2025-02-23T07:21:30.000000,DMAN,23-02-2025 07:22,delta-scheduler
Mercury#4,,,,23-02-2025 07:27,HALTED,BUSY,,,,,,2025-02-23T07:27:25.000000,DMAN,23-02-2025 07:28,delta-scheduler
Mercury#4,,,,23-02-2025 07:27,IDLE,IDLE,,,,,,2025-02-23T07:27:49.000000,DMAN,23-02-2025 07:28,delta-scheduler
Mercury#4,,,,23-02-2025 07:38,HALTED,BUSY,,,,,,2025-02-23T07:38:46.000000,DMAN,23-02-2025 07:52,delta-scheduler
Mercury#4,,,,23-02-2025 07:39,IDLE,IDLE,,,,,,2025-02-23T07:39:11.000000,DMAN,23-02-2025 07:52,delta-scheduler
Mercury#4,,,,23-02-2025 07:39,HALTED,BUSY,,,,,,2025-02-23T07:39:54.000000,DMAN,23-02-2025 07:52,delta-scheduler
Mercury#4,,,,23-02-2025 07:40,IDLE,IDLE,,,,,,2025-02-23T07:40:03.000000,DMAN,23-02-2025 07:53,delta-scheduler
Mercury#4,,,,23-02-2025 07:40,SETUP,SETUP,,,,,,2025-02-23T07:40:11.000000,DMAN,23-02-2025 07:53,delta-scheduler
Mercury#4,,,,23-02-2025 07:40,PRODUCTION,EXECUTING,,,,,,2025-02-23T07:40:13.000000,DMAN,23-02-2025 07:53,delta-scheduler
Mercury#4,,,,23-02-2025 08:21,IDLE,IDLE,,,,,,2025-02-23T08:21:08.000000,DMAN,23-02-2025 08:25,delta-scheduler
Mercury#4,,,,23-02-2025 08:21,HALTED,BUSY,,,,,,2025-02-23T08:21:09.000000,DMAN,23-02-2025 08:25,delta-scheduler
Mercury#4,,,,23-02-2025 08:21,IDLE,IDLE,,,,,,2025-02-23T08:21:28.000000,DMAN,23-02-2025 08:25,delta-scheduler
Mercury#4,,,,23-02-2025 08:42,HALTED,BUSY,,,,,,2025-02-23T08:42:39.000000,DMAN,23-02-2025 08:44,delta-scheduler
Mercury#4,,,,23-02-2025 08:43,IDLE,IDLE,,,,,,2025-02-23T08:43:05.000000,DMAN,23-02-2025 08:44,delta-scheduler
Mercury#4,,,,23-02-2025 08:45,HALTED,BUSY,,,,,,2025-02-23T08:45:50.000000,DMAN,23-02-2025 08:46,delta-scheduler
Mercury#4,,,,23-02-2025 08:46,IDLE,IDLE,,,,,,2025-02-23T08:46:41.000000,DMAN,23-02-2025 08:48,delta-scheduler
Mercury#4,,,,23-02-2025 08:46,HALTED,BUSY,,,,,,2025-02-23T08:46:52.000000,DMAN,23-02-2025 08:48,delta-scheduler
Mercury#4,,,,23-02-2025 08:47,IDLE,IDLE,,,,,,2025-02-23T08:47:01.000000,DMAN,23-02-2025 08:48,delta-scheduler
Mercury#4,,,,23-02-2025 08:47,SETUP,SETUP,,,,,,2025-02-23T08:47:08.000000,DMAN,23-02-2025 08:48,delta-scheduler
Mercury#4,,,,23-02-2025 08:47,PRODUCTION,EXECUTING,,,,,,2025-02-23T08:47:10.000000,DMAN,23-02-2025 08:48,delta-scheduler
Mercury#4,,,,23-02-2025 10:04,IDLE,IDLE,,,,,,2025-02-23T10:04:02.000000,DMAN,23-02-2025 10:06,delta-scheduler
Mercury#4,,,,23-02-2025 10:04,HALTED,BUSY,,,,,,2025-02-23T10:04:03.000000,DMAN,23-02-2025 10:06,delta-scheduler
Mercury#4,,,,23-02-2025 10:04,IDLE,IDLE,,,,,,2025-02-23T10:04:22.000000,DMAN,23-02-2025 10:06,delta-scheduler
Mercury#4,,,,23-02-2025 10:27,HALTED,BUSY,,,,,,2025-02-23T10:27:50.000000,DMAN,23-02-2025 10:28,delta-scheduler
Mercury#4,,,,23-02-2025 10:28,IDLE,IDLE,,,,,,2025-02-23T10:28:44.000000,DMAN,23-02-2025 10:30,delta-scheduler
Mercury#4,,,,23-02-2025 10:31,HALTED,BUSY,,,,,,2025-02-23T10:31:07.000000,DMAN,23-02-2025 10:32,delta-scheduler
Mercury#4,,,,23-02-2025 10:31,IDLE,IDLE,,,,,,2025-02-23T10:31:40.000000,DMAN,23-02-2025 10:32,delta-scheduler
Mercury#4,,,,23-02-2025 10:32,HALTED,BUSY,,,,,,2025-02-23T10:32:14.000000,DMAN,23-02-2025 10:34,delta-scheduler
Mercury#4,,,,23-02-2025 10:32,IDLE,IDLE,,,,,,2025-02-23T10:32:23.000000,DMAN,23-02-2025 10:34,delta-scheduler
Mercury#4,,,,23-02-2025 10:49,SETUP,SETUP,,,,,,2025-02-23T10:49:44.000000,DMAN,23-02-2025 11:06,delta-scheduler
Mercury#4,,,,23-02-2025 10:49,PRODUCTION,EXECUTING,,,,,,2025-02-23T10:49:46.000000,DMAN,23-02-2025 11:06,delta-scheduler
Mercury#4,,,,23-02-2025 12:07,HALTED,BUSY,,,,,,2025-02-23T12:07:20.000000,DMAN,23-02-2025 12:08,delta-scheduler
Mercury#4,,,,23-02-2025 12:07,IDLE,IDLE,,,,,,2025-02-23T12:07:20.000000,DMAN,23-02-2025 12:08,delta-scheduler
Mercury#4,,,,23-02-2025 12:07,IDLE,IDLE,,,,,,2025-02-23T12:07:39.000000,DMAN,23-02-2025 12:08,delta-scheduler
Mercury#4,,,,23-02-2025 12:48,HALTED,BUSY,,,,,,2025-02-23T12:48:43.000000,DMAN,23-02-2025 12:50,delta-scheduler
Mercury#4,,,,23-02-2025 12:49,IDLE,IDLE,,,,,,2025-02-23T12:49:05.000000,DMAN,23-02-2025 12:50,delta-scheduler
Mercury#4,,,,23-02-2025 12:55,HALTED,BUSY,,,,,,2025-02-23T12:55:59.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 12:56,IDLE,IDLE,,,,,,2025-02-23T12:56:25.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 12:57,HALTED,BUSY,,,,,,2025-02-23T12:57:03.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 12:57,IDLE,IDLE,,,,,,2025-02-23T12:57:12.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 12:57,SETUP,SETUP,,,,,,2025-02-23T12:57:19.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 12:57,PRODUCTION,EXECUTING,,,,,,2025-02-23T12:57:21.000000,DMAN,23-02-2025 12:58,delta-scheduler
Mercury#4,,,,23-02-2025 13:54,IDLE,IDLE,,,,,,2025-02-23T13:54:59.000000,DMAN,23-02-2025 14:03,delta-scheduler
Mercury#4,,,,23-02-2025 13:55,HALTED,BUSY,,,,,,2025-02-23T13:55:00.000000,DMAN,23-02-2025 14:03,delta-scheduler
Mercury#4,,,,23-02-2025 13:55,IDLE,IDLE,,,,,,2025-02-23T13:55:19.000000,DMAN,23-02-2025 14:03,delta-scheduler
Mercury#4,,,,23-02-2025 14:05,HALTED,BUSY,,,,,,2025-02-23T14:05:43.000000,DMAN,23-02-2025 14:08,delta-scheduler
Mercury#4,,,,23-02-2025 14:06,IDLE,IDLE,,,,,,2025-02-23T14:06:16.000000,DMAN,23-02-2025 14:10,delta-scheduler
Mercury#4,,,,23-02-2025 14:08,HALTED,BUSY,,,,,,2025-02-23T14:08:30.000000,DMAN,23-02-2025 14:10,delta-scheduler
Mercury#4,,,,23-02-2025 14:08,IDLE,IDLE,,,,,,2025-02-23T14:08:54.000000,DMAN,23-02-2025 14:10,delta-scheduler
Mercury#4,,,,23-02-2025 14:09,HALTED,BUSY,,,,,,2025-02-23T14:09:35.000000,DMAN,23-02-2025 14:10,delta-scheduler
Mercury#4,,,,23-02-2025 14:09,IDLE,IDLE,,,,,,2025-02-23T14:09:44.000000,DMAN,23-02-2025 14:10,delta-scheduler
Mercury#4,,,,23-02-2025 14:10,SETUP,SETUP,,,,,,2025-02-23T14:10:02.000000,DMAN,23-02-2025 14:13,delta-scheduler
Mercury#4,,,,23-02-2025 14:10,PRODUCTION,EXECUTING,,,,,,2025-02-23T14:10:04.000000,DMAN,23-02-2025 14:13,delta-scheduler
Mercury#4,,,,23-02-2025 15:27,IDLE,IDLE,,,,,,2025-02-23T15:27:25.000000,DMAN,23-02-2025 15:28,delta-scheduler
Mercury#4,,,,23-02-2025 15:27,HALTED,BUSY,,,,,,2025-02-23T15:27:25.000000,DMAN,23-02-2025 15:28,delta-scheduler
Mercury#4,,,,23-02-2025 15:27,IDLE,IDLE,,,,,,2025-02-23T15:27:44.000000,DMAN,23-02-2025 15:28,delta-scheduler
Mercury#4,,,,23-02-2025 15:28,HALTED,BUSY,,,,,,2025-02-23T15:28:33.000000,DMAN,23-02-2025 15:30,delta-scheduler
Mercury#4,,,,23-02-2025 15:28,IDLE,IDLE,,,,,,2025-02-23T15:28:55.000000,DMAN,23-02-2025 15:30,delta-scheduler
Mercury#4,,,,23-02-2025 15:31,HALTED,BUSY,,,,,,2025-02-23T15:31:24.000000,DMAN,23-02-2025 15:32,delta-scheduler
Mercury#4,,,,23-02-2025 15:31,IDLE,IDLE,,,,,,2025-02-23T15:31:50.000000,DMAN,23-02-2025 15:32,delta-scheduler
Mercury#4,,,,23-02-2025 15:32,HALTED,BUSY,,,,,,2025-02-23T15:32:30.000000,DMAN,23-02-2025 15:34,delta-scheduler
Mercury#4,,,,23-02-2025 15:32,IDLE,IDLE,,,,,,2025-02-23T15:32:39.000000,DMAN,23-02-2025 15:34,delta-scheduler
Mercury#4,,,,23-02-2025 15:32,SETUP,SETUP,,,,,,2025-02-23T15:32:56.000000,DMAN,23-02-2025 15:34,delta-scheduler
Mercury#4,,,,23-02-2025 15:32,PRODUCTION,EXECUTING,,,,,,2025-02-23T15:32:58.000000,DMAN,23-02-2025 15:34,delta-scheduler
Mercury#4,,,,23-02-2025 16:41,IDLE,IDLE,,,,,,2025-02-23T16:41:53.000000,DMAN,23-02-2025 16:45,delta-scheduler
Mercury#4,,,,23-02-2025 16:41,HALTED,BUSY,,,,,,2025-02-23T16:41:54.000000,DMAN,23-02-2025 16:45,delta-scheduler
Mercury#4,,,,23-02-2025 16:42,IDLE,IDLE,,,,,,2025-02-23T16:42:13.000000,DMAN,23-02-2025 16:45,delta-scheduler
Mercury#4,,,,23-02-2025 16:47,HALTED,BUSY,,,,,,2025-02-23T16:47:19.000000,DMAN,23-02-2025 16:48,delta-scheduler
Mercury#4,,,,23-02-2025 16:47,IDLE,IDLE,,,,,,2025-02-23T16:47:43.000000,DMAN,23-02-2025 16:48,delta-scheduler
Mercury#4,,,,23-02-2025 16:57,HALTED,BUSY,,,,,,2025-02-23T16:57:10.000000,DMAN,23-02-2025 16:58,delta-scheduler
Mercury#4,,,,23-02-2025 16:57,IDLE,IDLE,,,,,,2025-02-23T16:57:36.000000,DMAN,23-02-2025 16:58,delta-scheduler
Mercury#4,,,,23-02-2025 16:59,HALTED,BUSY,,,,,,2025-02-23T16:59:13.000000,DMAN,23-02-2025 17:00,delta-scheduler
Mercury#4,,,,23-02-2025 16:59,IDLE,IDLE,,,,,,2025-02-23T16:59:22.000000,DMAN,23-02-2025 17:00,delta-scheduler
Mercury#4,,,,23-02-2025 16:59,SETUP,SETUP,,,,,,2025-02-23T16:59:29.000000,DMAN,23-02-2025 17:00,delta-scheduler
Mercury#4,,,,23-02-2025 16:59,PRODUCTION,EXECUTING,,,,,,2025-02-23T16:59:31.000000,DMAN,23-02-2025 17:00,delta-scheduler
Mercury#4,,,,23-02-2025 17:51,IDLE,IDLE,,,,,,2025-02-23T17:51:41.000000,DMAN,23-02-2025 17:52,delta-scheduler
Mercury#4,,,,23-02-2025 17:51,HALTED,BUSY,,,,,,2025-02-23T17:51:41.000000,DMAN,23-02-2025 17:52,delta-scheduler
Mercury#4,,,,23-02-2025 17:52,IDLE,IDLE,,,,,,2025-02-23T17:52:00.000000,DMAN,23-02-2025 17:54,delta-scheduler
Mercury#4,,,,23-02-2025 18:10,HALTED,BUSY,,,,,,2025-02-23T18:10:39.000000,DMAN,23-02-2025 18:29,delta-scheduler
Mercury#4,,,,23-02-2025 18:11,IDLE,IDLE,,,,,,2025-02-23T18:11:08.000000,DMAN,23-02-2025 18:29,delta-scheduler
Mercury#4,,,,23-02-2025 18:13,HALTED,BUSY,,,,,,2025-02-23T18:13:48.000000,DMAN,23-02-2025 18:29,delta-scheduler
Mercury#4,,,,23-02-2025 18:14,IDLE,IDLE,,,,,,2025-02-23T18:14:11.000000,DMAN,23-02-2025 18:30,delta-scheduler
Mercury#4,,,,23-02-2025 18:14,HALTED,BUSY,,,,,,2025-02-23T18:14:48.000000,DMAN,23-02-2025 18:30,delta-scheduler
Mercury#4,,,,23-02-2025 18:14,IDLE,IDLE,,,,,,2025-02-23T18:14:57.000000,DMAN,23-02-2025 18:30,delta-scheduler
Mercury#4,,,,23-02-2025 18:15,SETUP,SETUP,,,,,,2025-02-23T18:15:04.000000,DMAN,23-02-2025 18:30,delta-scheduler
Mercury#4,,,,23-02-2025 18:15,PRODUCTION,EXECUTING,,,,,,2025-02-23T18:15:06.000000,DMAN,23-02-2025 18:30,delta-scheduler
Mercury#4,,,,23-02-2025 19:07,IDLE,IDLE,,,,,,2025-02-23T19:07:18.000000,DMAN,23-02-2025 19:18,delta-scheduler
Mercury#4,,,,23-02-2025 19:07,HALTED,BUSY,,,,,,2025-02-23T19:07:19.000000,DMAN,23-02-2025 19:18,delta-scheduler
Mercury#4,,,,23-02-2025 19:07,IDLE,IDLE,,,,,,2025-02-23T19:07:38.000000,DMAN,23-02-2025 19:18,delta-scheduler
Mercury#4,,,,23-02-2025 19:16,HALTED,BUSY,,,,,,2025-02-23T19:16:39.000000,DMAN,23-02-2025 19:37,delta-scheduler
Mercury#4,,,,23-02-2025 19:17,IDLE,IDLE,,,,,,2025-02-23T19:17:03.000000,DMAN,23-02-2025 19:37,delta-scheduler
Mercury#4,,,,23-02-2025 19:18,HALTED,BUSY,,,,,,2025-02-23T19:18:27.000000,DMAN,23-02-2025 19:45,delta-scheduler
Mercury#4,,,,23-02-2025 19:18,IDLE,IDLE,,,,,,2025-02-23T19:18:52.000000,DMAN,23-02-2025 19:45,delta-scheduler
Mercury#4,,,,23-02-2025 19:20,HALTED,BUSY,,,,,,2025-02-23T19:20:06.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 19:20,IDLE,IDLE,,,,,,2025-02-23T19:20:33.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 19:21,HALTED,BUSY,,,,,,2025-02-23T19:21:34.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 19:21,IDLE,IDLE,,,,,,2025-02-23T19:21:42.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 19:21,SETUP,SETUP,,,,,,2025-02-23T19:21:52.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 19:21,PRODUCTION,EXECUTING,,,,,,2025-02-23T19:21:54.000000,DMAN,23-02-2025 19:52,delta-scheduler
Mercury#4,,,,23-02-2025 20:14,HALTED,BUSY,,,,,,2025-02-23T20:14:03.000000,DMAN,23-02-2025 21:34,delta-scheduler
Mercury#4,,,,23-02-2025 20:14,IDLE,IDLE,,,,,,2025-02-23T20:14:03.000000,DMAN,23-02-2025 21:34,delta-scheduler
Mercury#4,,,,23-02-2025 20:14,IDLE,IDLE,,,,,,2025-02-23T20:14:22.000000,DMAN,23-02-2025 21:34,delta-scheduler
Mercury#4,,,,23-02-2025 20:19,HALTED,BUSY,,,,,,2025-02-23T20:19:57.000000,DMAN,23-02-2025 21:40,delta-scheduler
Mercury#4,,,,23-02-2025 20:20,IDLE,IDLE,,,,,,2025-02-23T20:20:06.000000,DMAN,23-02-2025 21:45,delta-scheduler
Mercury#4,,,,23-02-2025 20:20,SETUP,SETUP,,,,,,2025-02-23T20:20:17.000000,DMAN,23-02-2025 21:45,delta-scheduler
Mercury#4,,,,23-02-2025 20:20,PRODUCTION,EXECUTING,,,,,,2025-02-23T20:20:19.000000,DMAN,23-02-2025 21:45,delta-scheduler
Mercury#4,,,,23-02-2025 21:36,IDLE,IDLE,,,,,,2025-02-23T21:36:34.000000,DMAN,23-02-2025 23:00,delta-scheduler
Mercury#4,,,,23-02-2025 21:36,HALTED,BUSY,,,,,,2025-02-23T21:36:34.000000,DMAN,23-02-2025 23:00,delta-scheduler
Mercury#4,,,,23-02-2025 21:36,IDLE,IDLE,,,,,,2025-02-23T21:36:53.000000,DMAN,23-02-2025 23:00,delta-scheduler
Mercury#4,,,,23-02-2025 21:49,HALTED,BUSY,,,,,,2025-02-23T21:49:43.000000,DMAN,23-02-2025 23:07,delta-scheduler
Mercury#4,,,,23-02-2025 21:50,IDLE,IDLE,,,,,,2025-02-23T21:50:33.000000,DMAN,23-02-2025 23:08,delta-scheduler
Mercury#4,,,,23-02-2025 21:51,HALTED,BUSY,,,,,,2025-02-23T21:51:04.000000,DMAN,23-02-2025 23:08,delta-scheduler
Mercury#4,,,,23-02-2025 21:51,IDLE,IDLE,,,,,,2025-02-23T21:51:13.000000,DMAN,23-02-2025 23:08,delta-scheduler
Mercury#4,,,,23-02-2025 21:51,SETUP,SETUP,,,,,,2025-02-23T21:51:21.000000,DMAN,23-02-2025 23:08,delta-scheduler
Mercury#4,,,,23-02-2025 21:51,PRODUCTION,EXECUTING,,,,,,2025-02-23T21:51:23.000000,DMAN,23-02-2025 23:08,delta-scheduler
Mercury#4,,,,23-02-2025 23:00,HALTED,BUSY,,,,,,2025-02-23T23:00:59.000000,DMAN,23-02-2025 23:50,delta-scheduler
Mercury#4,,,,23-02-2025 23:00,IDLE,IDLE,,,,,,2025-02-23T23:00:59.000000,DMAN,23-02-2025 23:50,delta-scheduler
Mercury#4,,,,23-02-2025 23:01,IDLE,IDLE,,,,,,2025-02-23T23:01:18.000000,DMAN,23-02-2025 23:50,delta-scheduler
Mercury#4,,,,23-02-2025 23:05,HALTED,BUSY,,,,,,2025-02-23T23:05:56.000000,DMAN,23-02-2025 23:54,delta-scheduler
Mercury#4,,,,23-02-2025 23:06,IDLE,IDLE,,,,,,2025-02-23T23:06:05.000000,DMAN,23-02-2025 23:56,delta-scheduler
Mercury#4,,,,23-02-2025 23:06,SETUP,SETUP,,,,,,2025-02-23T23:06:20.000000,DMAN,23-02-2025 23:56,delta-scheduler
Mercury#4,,,,23-02-2025 23:06,PRODUCTION,EXECUTING,,,,,,2025-02-23T23:06:22.000000,DMAN,23-02-2025 23:56,delta-scheduler
Mercury#4,,,,23-02-2025 23:57,IDLE,IDLE,,,,,,2025-02-23T23:57:17.000000,DMAN,24-02-2025 00:35,delta-scheduler
Mercury#4,,,,23-02-2025 23:57,HALTED,BUSY,,,,,,2025-02-23T23:57:18.000000,DMAN,24-02-2025 00:35,delta-scheduler
Mercury#4,,,,23-02-2025 23:57,IDLE,IDLE,,,,,,2025-02-23T23:57:37.000000,DMAN,24-02-2025 00:35,delta-scheduler
Mercury#4,,,,24-02-2025 00:01,HALTED,BUSY,,,,,,2025-02-24T00:01:23.000000,DMAN,24-02-2025 00:37,delta-scheduler
Mercury#4,,,,24-02-2025 00:01,IDLE,IDLE,,,,,,2025-02-24T00:01:56.000000,DMAN,24-02-2025 00:37,delta-scheduler
Mercury#4,,,,24-02-2025 00:11,HALTED,BUSY,,,,,,2025-02-24T00:11:24.000000,DMAN,24-02-2025 00:41,delta-scheduler
